-13.738804842840882	0	0	0	0	0	0	0	0	0	0	0	-6.4640937518211965	3.918930908948393	-3.0710385492860857	-4.718042897718904	-0.9704285634167574	0.29930731133836924	-0.0999711443240354	-1.296399641831108	-0.9711620392836642	-0.40388308957826285	0.3146228843539266	-1.2330975405057591	-6.4626147742703886	-5.167636071515489	2.2835548642462213	-3.887489451527168	-0.5746638477253785	-0.7981098161952872	0.16589171494136395	-0.16741850254704105	-0.23881329331025206	-0.012007031292008637	-0.020047931905954174	0.003070481885962836	-0.00918275884801661	0	0	0	0	-0.016202861382618314	-0.013171136863994239	0.006601278772477548	-0.025653716482083453	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.016175765591333945	0.008529549232563601	-0.006194228293299899	-0.027591052925943917	0	-0.5753882110654966	0.501550688756857	-0.6004903503406472	-0.2863032403504503	-0.2393002361159678	-0.01203950296933713	0.010980208268482398	-0.0152527759165663	-0.012041495605925356	0	0	-8.827185650624022	-8.897766478571041	0	0
0	-5.288673869611019	0	0	0	0	0	0	0	0	0	0	-3.918930908948393	0.2739956387116982	-2.2799500605235106	-3.5026920103973804	-0.29930731133836924	-0.2012821221615309	-0.0330898655765702	-0.42910071873000966	0.40388308957826285	-0.12033923264530616	-0.1404199000259569	0.5503459601027939	5.167636071515489	2.4251897141043157	-2.2359260999475072	3.8064069596196917	0.7981098161952872	1.0066837605719652	-0.24478062055004043	0.24703346372366033	0.3398656606881957	0.020047931905954174	0.03141899589159694	-0.005261210017571651	0.015734475771049854	0	0	0	0	0.013171136863994239	0.007073771316669821	-0.005549161947066321	0.02156500766135305	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.008529549232563601	0.0006597321355435665	-0.003377547829205963	-0.015044666825781912	0	-0.501550688756857	0.29330139183591175	-0.5561245068597239	-0.26515038628333065	-0.20257615467928533	-0.010980208268482398	0.007336773683307133	-0.014276877218534474	-0.011271060116119514	0	0	-3.645404819490892	2.2966990241643317	0	0
0	0	-5.288673869611019	0	0	0	0	0	0	0	0	0	3.0710385492860857	-2.2799500605235106	-0.8487683108483766	2.7448562988555576	0.0999711443240354	-0.0330898655765702	-0.28929880441837375	0.14332322752119125	-0.3146228843539266	-0.1404199000259569	-0.1912106218646272	-0.4287167198331522	-2.2835548642462213	-2.2359260999475072	-1.646617908381478	-1.6820339140854228	-0.16589171494136395	-0.24478062055004043	-0.12008379189578636	-0.05134732603639066	-0.03730482956663934	-0.003070481885962836	-0.005261210017571651	-0.0021269477959180313	-0.002409845717092697	0	0	0	0	-0.006601278772477548	-0.005549161947066321	-0.0012169398153097605	-0.01080822625815726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.006194228293299899	-0.003377547829205963	-0.0015384012373752705	0.010925559883018568	0	0.6004903503406472	-0.5561245068597239	0.49463642834951	0.31745594597203786	0.28268436764827787	0.0152527759165663	-0.014276877218534474	0.01689132730345343	0.015656802684406595	0	0	-5.66669621549964	4.73534900762821	0	0
0	0	0	-5.288673869611019	0	0	0	0	0	0	0	0	4.718042897718904	-3.5026920103973804	2.7448562988555576	1.5814956712214037	1.296399641831108	-0.42910071873000966	0.14332322752119125	1.5582270173571307	1.2330975405057591	0.5503459601027939	-0.4287167198331522	1.3796670708005367	3.887489451527168	3.8064069596196917	-1.6820339140854228	0.22880575690553062	0.16741850254704105	0.24703346372366033	-0.05134732603639066	-0.1191429493789681	-0.06113395383311831	0.00918275884801661	0.015734475771049854	-0.002409845717092697	0.00427428337098338	0	0	0	0	0.025653716482083453	0.02156500766135305	-0.01080822625815726	0.03800450574754803	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027591052925943917	-0.015044666825781912	0.010925559883018568	0.04467469696631823	0	0.2863032403504503	-0.26515038628333065	0.31745594597203786	-0.019835968894499095	-0.011727542745050773	0.012041495605925356	-0.011271060116119514	0.015656802684406595	0.009419557539690813	0	0	-3.3403389136129777	-5.43821632429579	0	0
0	0	0	0	-13.738804842840882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.011967055055959549	0.008558403244171457	0.01891852962356533	-0.007835513003283811	-0.01615919844991495	0.0031803063848629912	0.015598163310885628	-0.02484497157968514	0	-0.9702803398638726	0.03570535703738759	0.555495738449001	-1.212392022156158	-6.4607454035030685	1.0658636475824728	5.735675647363298	-3.6021411144422855	-0.5737192522049481	0.2904335008795997	0.7696836060892688	-0.11705658097589783	-0.23805263337668744	-0.9711304142750105	0.022148723165541017	-0.25718117898802073	-1.3099244600613285	-0.01619496947462533	0.0027728379904307767	-0.009461068511051402	-0.02787755357608446	0	0	0	0	0	-0.011979730677023175	0.008012131296186997	-0.01682429243559434	-0.012094993980232614	-0.573412243665458	0.26647584264871865	-0.7291767509296714	-0.29510883049896863	-0.23813961687402468	-6.458527980869421	0.8938101650457319	-4.762968088333984	-4.847512205809888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.897643549422241	-8.827818018054781	0	0	0	0
0	0	0	0	0	-5.288673869611019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.008558403244171457	0.003357845896107375	0.013883270068068086	-0.0057500527425210935	-0.0031803063848629912	-0.003339728129377421	0.003174436556810498	-0.005056286721939212	0	-0.03570535703738759	-0.29889135011526013	0.02193723501429692	-0.04787890685490846	-1.0658636475824728	-2.418382943479536	1.1586265816760954	-0.7276451289674601	-0.2904335008795997	-0.01446032396958638	0.41395378705126895	-0.06295575819842321	-0.14207851511581868	-0.022148723165541017	-0.3000442926775354	-0.0062948352222807575	-0.03206206092594838	-0.0027728379904307767	-0.003505175207066089	-0.0016751281949434354	-0.00493585644653108	0	0	0	0	0	-0.008012131296186997	0.0025728530280248545	-0.01154652868296265	-0.008300806434959175	-0.26647584264871865	-0.03900042333987751	-0.36000818510260696	-0.1457007431191858	-0.13221080858227732	-0.8938101650457319	-2.481087416437101	-0.8070540791101436	-0.8213795319807636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.821620892749706	6.9657053508115325	0	0	0	0
0	0	0	0	0	0	-5.288673869611019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.01891852962356533	0.013883270068068086	0.02776656296492843	-0.012710612019891999	-0.015598163310885628	0.003174436556810498	0.011582410730600746	-0.02479911571125814	0	-0.555495738449001	0.02193723501429692	0.04099306021734159	-0.7448890286028705	-5.735675647363298	1.1586265816760954	3.601164780466786	-3.915638229718547	-0.7696836060892688	0.41395378705126895	0.9263649453429416	-0.16684030887447124	-0.3047024221689871	0.25718117898802073	-0.0062948352222807575	-0.22749356778559562	0.37229047327431974	0.009461068511051402	-0.0016751281949434354	0.0017195055131138774	0.01684140081840497	0	0	0	0	0	0.01682429243559434	-0.01154652868296265	0.021320124290133132	0.01743046759349524	0.7291767509296714	-0.36000818510260696	0.8145514089734356	0.39869127880285704	0.3200955667587279	4.762968088333984	-0.8070540791101436	1.6681213477837498	4.376997098746256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.7682829011187876	0.2191038631058932	0	0	0	0
0	0	0	0	0	0	0	-5.288673869611019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.007835513003283811	-0.0057500527425210935	-0.012710612019891999	0.0023416750725166933	0.02484497157968514	-0.005056286721939212	-0.02479911571125814	0.03551341323853119	0	1.212392022156158	-0.04787890685490846	-0.7448890286028705	1.3254491738652159	3.6021411144422855	-0.7276451289674601	-3.915638229718547	-0.17457693120334716	0.11705658097589783	-0.06295575819842321	-0.16684030887447124	-0.14528848589639912	-0.08312979800070186	1.3099244600613285	-0.03206206092594838	0.37229047327431974	1.595634763408593	0.02787755357608446	-0.00493585644653108	0.01684140081840497	0.04562798496090289	0	0	0	0	0	0.012094993980232614	-0.008300806434959175	0.01743046759349524	0.009604892993199134	0.29510883049896863	-0.1457007431191858	0.39869127880285704	-0.009208150747122335	-0.008899072005588399	4.847512205809888	-0.8213795319807636	4.376997098746256	1.8221523578369154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-5.7821294843232245	-2.827651782096875	0	0	0	0
0	0	0	0	0	0	0	0	-13.738804842840882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.011988003058640982	-0.020066668362591286	-0.00027170563184332713	-0.009562428306269627	-0.5743288513640212	-0.8014224150697098	-0.0997083696333546	-0.19894010958832062	-0.23845895581030904	-6.461712115205176	-5.216438033541702	-1.157697130715764	-4.297609985653665	-0.9702856938906341	-0.4084567693679681	-0.003552764930594657	-1.2700050449784168	-0.016172603927844673	-0.013246882571287458	-4.197239101816363e-6	-0.026392873017750104	0	-0.9697099323089718	0.30551262014499364	0.39423152029513014	-1.2365748874812368	-6.459576165506356	4.015538521062655	3.983060432097526	-3.8737913121995495	-0.5741118013483242	0.5183453188217234	0.6351980459493325	-0.13843645928915022	-0.23864242029316401	-0.011982875163130163	0.011410688142053071	0.017253196025216133	-0.008118406817461626	0	0	0	0	-0.016144991828213058	0.008766359073902767	0.012254245829611937	-0.025342042836744214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.896825818394708	-8.827723813227777
0	0	0	0	0	0	0	0	0	-5.288673869611019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020066668362591286	0.03154089948983478	0.00046671339600284185	0.01642554612716397	0.8014224150697098	1.0172681802765398	0.14781960979610723	0.29493260676386596	0.3404906183220355	5.216438033541702	2.5222701366204334	1.1443869660409711	4.248199915351669	0.4084567693679681	-0.11577716757975884	0.0016050109807012002	0.5737424463923372	0.013246882571287458	0.007229757918981217	3.5550751875463853e-6	0.022354849394417717	0	-0.30551262014499364	-0.1968160834222064	0.13329000640255964	-0.41808700264816073	-4.015538521062655	0.4233114334841226	3.03167396475107	-2.9485046652655718	-0.5183453188217234	0.3264217390375741	0.6092967574125404	-0.13279147549405496	-0.20996935902596695	-0.011410688142053071	0.00822345868052027	0.016859225696930404	-0.007933026010661664	0	0	0	0	-0.008766359073902767	0.0009386205427879026	0.006880251353904297	-0.014228507160912049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.1797580232005465	-3.4702027045769785
